Respondent ID,Collector ID,Start Date,End Date,Custom Data 1,Are you currently employed?,What is the size of your current employer?,"Do you own and use a smartphone, such as Apple iPhone, Samsung Galaxie, Google phone, etc?","Overall, I am satisfied working in the organization I'm in.",This organization is a better place to work than other organizations that I've had experience with,Functions of my job that once engaged me no longer do so,I am satisfied on the professional path I am on,I perceive co-workers to be more fulfilled in their jobs than I am.,I feel depressed while at work,"If you identify as strongly agree or agree to question 9, is your depression due to factors in your personal life, professional life, or both.",I am likely to search for new opportunities of employement,"If Strongly Agree or Agree to the question above, what is your general timeline when thinking about your job search?",My time at work brings me personal satisfaction,I go above and beyond what is expected of me at work,I utilize my time at work efficiently,At times I feel fatigued and drowsy at work,"If you answered always, sometimes, or rarely to the question above, would you attribute your fatigue to any or all of the following:",At times I feel lonely,"If you answered always, sometimes, or rarely to the question above, please think about your experience with social media and click all that apply: ",X29,X30,X31,X32,X33,I find it difficult to concentrate on tasks for sustained amounts of time,I complete my tasks on time,"Compared to my peers, I feel I am less efficient at work",I receive positive feedback on the quality of my work,I feel motivated to do my job to the best of my ability,I think others have a better life than me,I feel I have depressive tendencies,"I suffer from poor sleep - either too much, too little, or irregular sleeping patterns","On a scale of 1 - 5, please rate your level of stress","If High Stress or Extremely High Stress, select all of the following symptoms that you experience",X44,X45,X46,X47,X48,X49,X50,X51,X52,I feel lonely,"On average, how many cumulative hours per day do you spend on your mobile device?",Social Media usage makes me feel less lonely,"People check their phones multiple times a day. During your 8 hour workday, please estimate the total time spent on your mobile device on tasks unrelated to work?","Apart from sleep, please estimate in total the number of hours you consciously choose NOT to use your smartphone. For example, personal care time, exercise, prayer/meditation, at work, cooking/eating, etc",I feel a constant need to check my smartphone,I want to limit my smartphone usage,"In general, how much do you feel your smartphone is a distraction while you are trying to concentrate?",My day-to-day smartphone usage enhances the quality of my life,When thinking about days off work (not related to vacation or the care of others) please estimate the number of days missed due to your health and wellness issues?,What is your gender?,What is the highest level of school you have completed or the highest degree you have received?,"In what year were you born? (enter 4-digit birth year; for example, 1976)",About how long have you been in your current position?,X67,Age,Gender,Household Income,Region,Device Type,Org_satisfaction,Better_org,still_engaged,professional_path_sat,coworkers_happier,Depressed_while_at_work,searching_new_employment,personal_satisfaction,go_above,use_time_efficient,fatigued,lonely,difficult_to_concentrate,efficiency_compared_to_peers,positive_feedback,motivated,other_better_lives,depressive_tendencies,bad_sleep,social_media_makes_lonely,feel_constant_need_to_look_at_phone,is_phone_distracting,phone_better_life,phone_at_work_time,stress_level,mobile_per_day,consciously_no_phone,house_income_midpoint
10788972682,237187931,06/10/2019 07:28:59 PM,06/10/2019 07:34:40 PM,61f78267dc57e92051d2ac7e38,Yes,5000 +,Yes,Agree,Neither agree nor disagree,Agree,Agree,Disagree,Disagree,NA,Strongly disagree,Does not apply,Neither agree nor disagree,Strongly agree,Strongly agree,Sometimes,Sleep,Rarely,NA,NA,NA,Never,NA,NA,Disagree,Usually,Strongly disagree,Strongly disagree,Disagree,Disagree,Never,Sometimes,Little Stress,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rarely,1-2 Hours,Disagree,0-1 Hour,5 + Hours,Disagree,No - the amount of time I spend on my smartphone is appropriate,Does not apply,Neither agree nor disagree,7-12,Male,Some college but no degree,1955,39,NA,> 60,Male,"$75,000-$99,999",West North Central,Android Phone / Tablet,4,3,4,4,2,2,1,3,5,5,3,2,2,1,1,2,2,1,3,2,2,NA,3,0,1,1,5,87500
10788969820,237187931,06/10/2019 07:27:16 PM,06/10/2019 07:27:30 PM,db7fec8eb31b3eae1fd78c3d97,No,500-1000,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30-44,Female,"$25,000-$49,999",Mountain,iOS Phone / Tablet,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37500
10788968967,237187931,06/10/2019 07:26:37 PM,06/10/2019 07:30:58 PM,7c711a2bc53c9e17ab57a715bf,Yes,100-500,Yes,Neither agree nor disagree,Agree,Strongly agree,Neither agree nor disagree,Agree,Agree,Work Life,Agree,Considering 6 months or beyond,Disagree,Agree,Agree,Sometimes,Stress,Never,NA,NA,NA,Never,NA,NA,Neither agree nor disagree,Usually,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Don't know / Unsure,Don't know / Unsure,Unsure / Do Not Know,NA,NA,NA,NA,NA,NA,NA,NA,Other,NA,Never,2-3 Hours,Neither agree nor disagree,0-1 Hour,0-1 Hour,Neither agree nor disagree,Don't know / Not sure,Does not apply,Neither agree nor disagree,0,Male,Some college but no degree,1986,8,NA,30-44,Male,"$75,000-$99,999",West South Central,iOS Phone / Tablet,3,4,5,3,4,4,4,2,4,4,3,1,3,4,4,3,3,NA,NA,3,3,NA,3,0,NA,2,0,87500
10788967979,237187931,06/10/2019 07:25:58 PM,06/10/2019 07:27:10 PM,66eea7f9aa3f6aa5cd27abb754,Yes,100-500,Yes,Strongly agree,Strongly agree,Agree,Strongly agree,Neither agree nor disagree,Disagree,Personal Life,Strongly agree,Actively looking,Strongly agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,4,5,3,2,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10788965081,237187931,06/10/2019 07:23:51 PM,06/10/2019 07:28:36 PM,362b470258e89ed37a0cf097dc,Yes,100 people or less,Yes,Strongly agree,Agree,Neither agree nor disagree,Agree,Disagree,Disagree,Does not apply,Agree,Actively looking,Neither agree nor disagree,Strongly agree,Strongly agree,Rarely,Lack of breaks,Sometimes,NA,NA,NA,Never,NA,NA,Strongly agree,Sometimes,Disagree,Strongly agree,Strongly agree,Disagree,Don't know / Unsure,Always,Moderate Stress,NA,NA,NA,Loss of sleep,Feelings of anxiety,NA,NA,Lack of focus,NA,NA,Sometimes,1-2 Hours,Neither agree nor disagree,0-1 Hour,0-1 Hour,Disagree,No - the amount of time I spend on my smartphone is appropriate,Sometimes,Strongly agree,0,Male,Some college but no degree,1996,3,NA,18-29,Male,"$10,000-$24,999",South Atlantic,Android Phone / Tablet,5,4,3,4,2,2,4,3,5,5,2,3,5,2,5,5,2,NA,4,3,2,3,5,0,2,1,0,17500
10788963187,237187931,06/10/2019 07:22:48 PM,06/10/2019 07:23:00 PM,671d6e57171ce8210e314c10ec,Yes,1000-5000,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45-60,Male,"$150,000-$174,999",Pacific,Windows Desktop / Laptop,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,162500
10788961255,237187931,06/10/2019 07:21:30 PM,06/10/2019 07:37:07 PM,fefe92feed32be49c4e2317ce3,Yes,5000 +,Yes,Agree,Agree,Strongly agree,Agree,Agree,Strongly agree,Work Life,Agree,Considering within next 6 months,Agree,Agree,Agree,Always,Lack of breaks,Sometimes,Social media and texting help me feel more connected and less lonely,Social media and texting make me feel as if I am disconnected from others around me resulting in a feeling of loneliness.,NA,NA,NA,NA,Strongly agree,Always,Agree,Agree,Agree,Agree,Rarely,Sometimes,Unsure / Do Not Know,NA,NA,Backache,Loss of sleep,NA,NA,NA,NA,NA,NA,Sometimes,2-3 Hours,Agree,2-3 Hours,2-3 Hours,Neither agree nor disagree,"Actually, I need to learn to use it more",Sometimes,Strongly agree,3-5,Male,Bachelor degree,1990,2,0,18-29,Male,"$75,000-$99,999",Pacific,iOS Phone / Tablet,4,4,5,4,4,5,4,4,4,4,4,3,5,4,4,4,4,2,3,4,3,3,5,2,NA,2,2,87500
10788959745,237187931,06/10/2019 07:20:15 PM,06/10/2019 07:28:05 PM,8a401dfa45a3e221386f9aeb86,Yes,5000 +,Yes,Agree,Neither agree nor disagree,Disagree,Neither agree nor disagree,Disagree,Strongly disagree,NA,Disagree,NA,Agree,Agree,Agree,Rarely,Lack of body movement while at work,Never,NA,NA,NA,NA,NA,NA,Neither agree nor disagree,Usually,Disagree,Agree,Strongly agree,Neither agree nor disagree,Don't know / Unsure,Rarely,Little Stress,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Never,2-3 Hours,Neither agree nor disagree,0-1 Hour,0-1 Hour,Neither agree nor disagree,Yes - I use it too much,Sometimes,Neither agree nor disagree,0,Female,Bachelor degree,1979,5,1,30-44,Female,Prefer not to answer,New England,iOS Phone / Tablet,4,3,2,3,2,1,2,4,4,4,2,1,3,2,4,5,3,NA,2,3,3,3,3,0,1,2,0,NA
10788954895,237187931,06/10/2019 07:17:13 PM,06/10/2019 07:19:51 PM,bc083c865caa7e74cf2030058b,Yes,100 people or less,Yes,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Both,Agree,Actively looking,Disagree,Disagree,Neither agree nor disagree,Sometimes,Stress,Sometimes,Social media and texting help me feel more connected and less lonely,NA,NA,NA,NA,NA,Neither agree nor disagree,Usually,Disagree,Agree,Disagree,Neither agree nor disagree,Sometimes,Sometimes,Moderate Stress,NA,NA,NA,NA,NA,NA,NA,NA,NA,Don't know / Not sure,Rarely,5+ Hours,Agree,4-5 Hours,0-1 Hour,Strongly agree,No - the amount of time I spend on my smartphone is appropriate,Never,Agree,1-3,Female,Some college but no degree,1989,2,4,18-29,Female,"$25,000-$49,999",Pacific,iOS Phone / Tablet,2,2,2,2,4,4,4,2,2,3,3,2,3,2,4,2,3,3,3,4,5,1,4,4,2,5,0,37500
10788954632,237187931,06/10/2019 07:16:57 PM,06/10/2019 07:21:42 PM,084aa430b42c178ce05d37aa65,Yes,100 people or less,Yes,Agree,Agree,Disagree,Strongly agree,Neither agree nor disagree,Strongly disagree,Does not apply,Strongly disagree,Does not apply,Agree,Neither agree nor disagree,Agree,Rarely,Sleep,Sometimes,NA,NA,NA,NA,Don't know / Doesn't apply,NA,Neither agree nor disagree,Always,Disagree,Strongly agree,Strongly agree,Agree,Rarely,Rarely,Moderate Stress,Headache,NA,NA,Loss of sleep,Feelings of anxiety,Stomache Issues,Changes in appetite,Lack of focus,NA,NA,Sometimes,2-3 Hours,Disagree,2-3 Hours,2-3 Hours,Agree,Yes - I use it too much,Sometimes,Disagree,1-3,Female,Bachelor degree,1992,5,NA,18-29,Female,"$25,000-$49,999",West North Central,iOS Phone / Tablet,4,4,2,5,3,1,1,4,3,4,2,3,3,2,5,5,4,2,2,2,4,3,2,2,2,2,2,37500
10788954012,237187931,06/10/2019 07:16:23 PM,06/10/2019 07:25:18 PM,ce2db47281afb4f9e2b96cc80c,Yes,100 people or less,Yes,Disagree,Agree,Agree,Disagree,Agree,Neither agree nor disagree,Personal Life,Strongly agree,Actively looking,Agree,Agree,Agree,Sometimes,Stress,Sometimes,NA,NA,Sometimes both,NA,NA,NA,Agree,Always,Strongly disagree,Strongly agree,Agree,Strongly agree,Sometimes,Always,Extremely High Stress,Headache,Nausea,Backache,Loss of sleep,Feelings of anxiety,Stomache Issues,NA,NA,NA,NA,Sometimes,2-3 Hours,Strongly agree,0-1 Hour,3-4 Hours,Agree,No - the amount of time I spend on my smartphone is appropriate,Sometimes,Agree,5-7,Male,Associate degree,1976,0,6,30-44,Male,"$25,000-$49,999",East North Central,Android Phone / Tablet,2,4,4,2,4,3,5,4,4,4,3,3,4,1,5,4,5,3,4,5,4,3,4,0,4,2,3,37500
10788950849,237187931,06/10/2019 07:14:04 PM,06/10/2019 07:14:34 PM,1c3c176e2b51e46a2f2387c2e5,No,Don't know,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18-29,Female,Prefer not to answer,Pacific,Android Phone / Tablet,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10788950172,237187931,06/10/2019 07:13:54 PM,06/10/2019 07:43:20 PM,62e0ec058f5134417beb8b5503,Yes,100 people or less,Yes,Agree,Neither agree nor disagree,Disagree,Agree,Disagree,Neither agree nor disagree,Does not apply,Agree,Considering 6 months or beyond,Agree,Strongly agree,Strongly agree,Sometimes,Stress,Rarely,NA,NA,NA,NA,Don't know / Doesn't apply,NA,Strongly disagree,Always,Strongly disagree,Strongly agree,Agree,Neither agree nor disagree,Sometimes,Sometimes,Moderate Stress,NA,Nausea,NA,Loss of sleep,Feelings of anxiety,Stomache Issues,Changes in appetite,Lack of focus,NA,NA,Sometimes,5+ Hours,Neither agree nor disagree,0-1 Hour,3-4 Hours,Neither agree nor disagree,Yes - I use it too much,Sometimes,Neither agree nor disagree,0,Female,Bachelor degree,1993,4,0,18-29,Female,"$50,000-$74,999",South Atlantic,iOS Phone / Tablet,4,3,2,4,2,3,4,4,5,5,3,3,1,1,5,4,3,3,3,3,3,3,3,0,2,5,3,62500
10788947331,237187931,06/10/2019 07:12:02 PM,06/10/2019 07:15:26 PM,73fb7cb9d2e8e390e87d83099e,Yes,100 people or less,Yes,Agree,Neither agree nor disagree,Agree,Disagree,Disagree,Agree,Both,Agree,Actively looking,Disagree,Disagree,Disagree,Sometimes,Sleep,Sometimes,NA,NA,Sometimes both,NA,NA,NA,Agree,Usually,Disagree,Neither agree nor disagree,Disagree,Disagree,Sometimes,Sometimes,Moderate Stress,NA,NA,NA,NA,NA,NA,NA,NA,NA,Don't know / Not sure,Sometimes,1-2 Hours,Agree,0-1 Hour,0-1 Hour,Agree,No - the amount of time I spend on my smartphone is appropriate,Always,Agree,3-5,Female,Graduate degree,1977,3,0,30-44,Female,"$25,000-$49,999",New England,Windows Desktop / Laptop,4,3,4,2,2,4,4,2,2,2,3,3,4,2,3,2,2,3,3,4,4,4,4,0,2,1,0,37500
10788946436,237187931,06/10/2019 07:11:26 PM,06/10/2019 07:15:30 PM,7668ae522f7d9133fcb6af8188,Yes,5000 +,Yes,Agree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Disagree,Agree,Both,Strongly agree,Considering 6 months or beyond,Disagree,Disagree,Agree,Sometimes,Lack of body movement while at work,Always,Social media and texting help me feel more connected and less lonely,NA,NA,NA,NA,NA,Agree,Always,Disagree,Disagree,Agree,Agree,Sometimes,Sometimes,Moderate Stress,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sometimes,4-5 Hours,Agree,2-3 Hours,0-1 Hour,Strongly agree,Yes - I use it too much,Sometimes,Agree,0,Female,Bachelor degree,1985,NA,3,30-44,Female,"$100,000-$124,999",West North Central,iOS Phone / Tablet,4,3,3,2,2,4,5,2,2,4,3,3,4,2,2,4,4,3,3,4,5,3,4,2,2,4,0,112500
10788944346,237187931,06/10/2019 07:09:59 PM,06/10/2019 07:14:47 PM,c1c13b4963406035d6cea65d9a,Yes,100 people or less,Yes,Agree,Agree,Disagree,Disagree,Disagree,Disagree,Does not apply,Agree,Considering within next 6 months,Agree,Strongly agree,Agree,Rarely,Unsure / Do not know,Does not apply,NA,NA,NA,NA,Don't know / Doesn't apply,NA,Disagree,Always,Agree,Strongly agree,Strongly agree,Strongly agree,Always,Sometimes,High Stress,NA,NA,NA,NA,NA,NA,NA,NA,NA,Don't know / Not sure,Always,3-4 Hours,Neither agree nor disagree,0-1 Hour,0-1 Hour,Strongly disagree,No - the amount of time I spend on my smartphone is appropriate,Does not apply,Agree,0,Male,Some college but no degree,1976,NA,10,30-44,Male,"$10,000-$24,999",South Atlantic,Windows Desktop / Laptop,4,4,2,2,2,2,4,4,5,4,2,4,2,4,5,5,5,4,3,3,1,NA,4,0,3,3,0,17500
10788943762,237187931,06/10/2019 07:09:36 PM,06/10/2019 07:15:57 PM,fb772028d63010ed6af5da4383,Yes,1000-5000,Yes,Strongly agree,Strongly agree,Agree,Agree,Strongly disagree,Strongly disagree,Does not apply,Strongly disagree,Does not apply,Strongly agree,Strongly agree,Strongly agree,Never,Unsure / Do not know,Does not apply,NA,NA,NA,NA,Don't know / Doesn't apply,NA,Strongly disagree,Usually,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Rarely,Rarely,Little Stress,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Never,1-2 Hours,Agree,0-1 Hour,5 + Hours,Strongly disagree,No - the amount of time I spend on my smartphone is appropriate,Unsure,Strongly disagree,0,Female,Associate degree,1964,10,0,45-60,Female,Prefer not to answer,East South Central,Android Phone / Tablet,5,5,4,4,1,1,1,5,5,5,1,1,1,1,5,5,1,2,2,4,1,NA,1,0,1,1,5,NA
10788942331,237187931,06/10/2019 07:08:39 PM,06/10/2019 07:13:18 PM,e0d15e1e1f12992a912e9c3905,Yes,500-1000,Yes,Agree,Neither agree nor disagree,Agree,Strongly agree,Strongly disagree,Strongly disagree,Does not apply,Disagree,Considering 6 months or beyond,Strongly agree,Strongly agree,Strongly agree,Rarely,Stress,Never,NA,NA,NA,Never,NA,NA,Disagree,Always,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Never,Sometimes,Moderate Stress,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Never,1-2 Hours,Agree,0-1 Hour,3-4 Hours,Neither agree nor disagree,No - the amount of time I spend on my smartphone is appropriate,Never,Strongly disagree,1-3,Female,"High school degree or equivalent (e.g., GED)",1988,4,3,30-44,Female,"$25,000-$49,999",Pacific,Windows Desktop / Laptop,4,3,4,5,1,1,2,5,5,5,2,1,2,1,5,5,1,1,3,4,3,1,1,0,2,1,3,37500
10788941994,237187931,06/10/2019 07:07:51 PM,06/10/2019 07:14:27 PM,37970fe43c8af56154bd3bd969,Yes,1000-5000,Yes,Disagree,Agree,Disagree,Disagree,Agree,Agree,Both,Neither agree nor disagree,NA,Disagree,Neither agree nor disagree,Neither agree nor disagree,Sometimes,Stress,Sometimes,Social media and texting help me feel more connected and less lonely,NA,NA,NA,NA,NA,Neither agree nor disagree,Rarely,Agree,Agree,Disagree,Agree,Always,Sometimes,High Stress,Headache,NA,Backache,NA,Feelings of anxiety,Stomache Issues,NA,Lack of focus,NA,NA,Sometimes,3-4 Hours,Disagree,0-1 Hour,5 + Hours,Agree,Yes - I use it too much,Sometimes,Agree,12 +,Female,Bachelor degree,1983,2,5,30-44,Female,"$75,000-$99,999",Pacific,Android Phone / Tablet,2,4,2,2,4,4,3,2,3,3,3,3,3,4,4,2,4,4,3,2,4,3,4,0,3,3,5,87500
10788941688,237187931,06/10/2019 07:08:15 PM,06/10/2019 07:11:33 PM,635b98c6adb3197723c79e3ba4,Yes,1000-5000,Yes,Agree,Neither agree nor disagree,Disagree,Agree,Disagree,Strongly disagree,NA,Disagree,NA,Agree,Agree,Agree,Always,Sleep,Rarely,Social media and texting help me feel more connected and less lonely,NA,NA,NA,NA,NA,Disagree,Usually,Disagree,Strongly agree,Agree,Disagree,Rarely,Sometimes,Moderate Stress,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sometimes,5+ Hours,Neither agree nor disagree,2-3 Hours,2-3 Hours,Strongly agree,Yes - I use it too much,Sometimes,Neither agree nor disagree,0,Female,Bachelor degree,1989,4,2,30-44,Female,"$125,000-$149,999",Pacific,iOS Phone / Tablet,4,3,2,4,2,1,2,4,4,4,4,3,2,2,5,4,2,2,3,3,5,3,3,2,2,5,2,137500
10788938925,237187931,06/10/2019 07:06:30 PM,06/10/2019 07:09:35 PM,bbf84fe5fb2367cffdd8414cbb,Yes,Don't know,Yes,Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Neither agree nor disagree,Does not apply,Agree,Considering within next 6 months,Neither agree nor disagree,Neither agree nor disagree,Agree,Sometimes,Sleep,Sometimes,Social media and texting help me feel more connected and less lonely,NA,NA,NA,NA,NA,Neither agree nor disagree,Usually,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Sometimes,Sometimes,Moderate Stress,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sometimes,3-4 Hours,Agree,1-2 Hours,1-2 Hours,Agree,Yes - I use it too much,Sometimes,Neither agree nor disagree,0,Female,Graduate degree,1986,2,NA,30-44,Female,"$50,000-$74,999",Pacific,iOS Phone / Tablet,4,3,3,4,4,3,4,3,3,4,3,3,3,3,3,3,4,3,3,4,4,3,3,1,2,3,1,62500
10788938225,237187931,06/10/2019 07:05:58 PM,06/10/2019 07:06:13 PM,5a679c1e06313d9babcbe8f4e2,Yes,5000 +,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45-60,Male,"$75,000-$99,999",South Atlantic,Windows Desktop / Laptop,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87500
10788937429,237187931,06/10/2019 07:05:26 PM,06/10/2019 07:08:39 PM,2a2296e6cf9f21abf2316a5950,Yes,100 people or less,Yes,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Unsure,Agree,Considering 6 months or beyond,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Sometimes,Sleep,Sometimes,NA,NA,NA,NA,Don't know / Doesn't apply,NA,Disagree,Usually,Neither agree nor disagree,Agree,Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,3,4,3,4,3,3,3,3,NA,2,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10788936873,237187931,06/10/2019 07:05:09 PM,06/10/2019 07:09:42 PM,f5fa2de4f2f862794f58f3184a,Yes,1000-5000,Yes,Strongly agree,Strongly agree,Disagree,Agree,Disagree,Disagree,Does not apply,Disagree,Does not apply,Agree,Neither agree nor disagree,Agree,Sometimes,Unsure / Do not know,Rarely,Social media and texting help me feel more connected and less lonely,NA,NA,NA,NA,NA,Neither agree nor disagree,Always,Disagree,Agree,Agree,Neither agree nor disagree,Rarely,Rarely,Unsure / Do Not Know,NA,NA,NA,NA,Feelings of anxiety,NA,NA,Lack of focus,NA,NA,Rarely,3-4 Hours,Agree,1-2 Hours,4-5 Hours,Agree,Yes - I use it too much,Sometimes,Neither agree nor disagree,5-7,Female,Bachelor degree,1992,2,11,18-29,Female,"$50,000-$74,999",West North Central,Android Phone / Tablet,5,5,2,4,2,2,2,4,3,4,3,2,3,2,4,4,3,2,2,4,4,3,3,1,NA,3,4,62500
10788936594,237187931,06/10/2019 07:04:58 PM,06/10/2019 07:08:45 PM,31aa2570e13c66594e855af2b9,Yes,100 people or less,Yes,Agree,Strongly agree,Agree,Disagree,Agree,Agree,Both,Disagree,Does not apply,Neither agree nor disagree,Neither agree nor disagree,Disagree,Sometimes,Stress,Always,NA,NA,NA,NA,Don't know / Doesn't apply,NA,Agree,Usually,Neither agree nor disagree,Agree,Neither agree nor disagree,Strongly agree,Always,Always,High Stress,NA,NA,Backache,Loss of sleep,Feelings of anxiety,NA,NA,Lack of focus,NA,NA,Sometimes,3-4 Hours,Disagree,2-3 Hours,2-3 Hours,Strongly agree,Yes - I use it too much,Always,Neither agree nor disagree,5-7,Female,Graduate degree,1988,1,7,30-44,Female,"$50,000-$74,999",New England,iOS Phone / Tablet,4,5,4,2,4,4,2,3,3,2,3,3,4,3,4,3,5,4,4,2,5,4,3,2,3,3,2,62500
10788932470,237187931,06/10/2019 07:02:12 PM,06/10/2019 07:09:08 PM,a75be722eb9b46c829924e847d,Yes,500-1000,Yes,Strongly agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Both,Strongly disagree,Does not apply,Agree,Agree,Agree,Sometimes,Lack of exercise,Sometimes,NA,NA,NA,Never,NA,NA,Agree,Usually,Neither agree nor disagree,Agree,Agree,Neither agree nor disagree,Sometimes,Rarely,Moderate Stress,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sometimes,1-2 Hours,Disagree,1-2 Hours,0-1 Hour,Strongly disagree,No - the amount of time I spend on my smartphone is appropriate,Never,Strongly disagree,0,Male,Some college but no degree,1960,12,7,45-60,Male,"$100,000-$124,999",West North Central,Windows Desktop / Laptop,5,5,4,5,4,4,1,4,4,4,3,3,4,3,4,4,3,3,2,2,1,1,1,1,2,1,0,112500
10788932403,237187931,06/10/2019 07:02:12 PM,06/10/2019 07:06:40 PM,8217801fa917155b36e0656001,Yes,100 people or less,Yes,Agree,Strongly agree,Agree,Agree,Disagree,Disagree,Does not apply,Disagree,Does not apply,Agree,Strongly agree,Agree,Sometimes,Sleep,Rarely,Social media and texting help me feel more connected and less lonely,NA,NA,NA,NA,NA,Strongly disagree,Always,Strongly disagree,Agree,Strongly agree,Disagree,Rarely,Rarely,Moderate Stress,NA,NA,NA,NA,NA,NA,NA,NA,NA,Don't know / Not sure,Rarely,0-1 Hour,Agree,0-1 Hour,5 + Hours,Disagree,No - the amount of time I spend on my smartphone is appropriate,Never,Disagree,0,Female,Graduate degree,1954,18,6,> 60,Female,"$25,000-$49,999",Pacific,Windows Desktop / Laptop,4,5,4,4,2,2,2,4,5,4,3,2,1,1,4,5,2,2,2,4,2,1,2,0,2,0,5,37500
10788929201,237187931,06/10/2019 07:00:07 PM,06/10/2019 07:06:29 PM,ae6af62123605d0b1912d5bd77,Yes,100 people or less,Yes,Strongly disagree,Disagree,Neither agree nor disagree,Strongly disagree,Disagree,Strongly agree,Both,Agree,Considering within next 6 months,Disagree,Disagree,Disagree,Sometimes,Stress,Sometimes,NA,NA,NA,NA,Don't know / Doesn't apply,NA,Disagree,Usually,Strongly disagree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Sometimes,Rarely,High Stress,Headache,NA,NA,Loss of sleep,Feelings of anxiety,NA,NA,Lack of focus,NA,NA,Sometimes,2-3 Hours,Neither agree nor disagree,0-1 Hour,5 + Hours,Disagree,No - the amount of time I spend on my smartphone is appropriate,Never,Neither agree nor disagree,12 +,Female,Bachelor degree,1967,2,7,45-60,Female,Prefer not to answer,East North Central,iOS Phone / Tablet,1,2,3,1,2,5,4,2,2,2,3,3,2,1,3,3,2,3,2,3,2,1,3,0,3,2,5,NA
